sequence_sha256,length,label,source_class,cluster_id,split
265fd45b7436e3240af5e020d38b0f0856e4702e295fae61aee1251790b28644,13,amp,independent,127,validation
0c6408bb83804a3e8b9123e0633f83861fe2fbb28bb2dc31509b55f1bc43b77e,13,amp,independent,127,validation
d724e0e571e980abf9c83051323c0d192bd469576c74c9a5d1f831b4c84aa1d4,13,amp,independent,127,validation
1a98033ea503c5fff1e5fa4eb01ab53955f52cfca2161efa01c1e6cd53bc3bf5,13,amp,independent,127,validation
70a1e9d7e6e2eaa726350eebcb5e83d48df67c98263eaad056864491e5ce34ad,13,amp,independent,127,validation
08d764aca4d8bbdf9b944a7852db5b388628dcea102e57d74aa9abc514458a17,13,amp,independent,127,validation
dc201e20cb18975985fa53a42ca1e7825d4c5e1f85b81c03416d83bf02ad0b60,13,amp,independent,127,validation
50efd4fb0a923843252b3f5c41ce391fccf3d24a633473b288d945eeb63b8a5d,13,amp,independent,127,validation
9ecb3678cefc5040c5b8e8c2bab4d889aa9c6c762d6ee19b2298f23ce3529361,13,amp,independent,127,validation
53e2b31fa83fac07b3d16f4c2da434374d1eb53a841b6a8b1e39bd6e4fcacc65,13,amp,independent,184,test
0a127c7164a2d680b0bccd15ce7032e8b80168715c8eb59eb361eaebbbf0a26a,13,amp,independent,127,validation
561af40e92dda92f3f3959d9648670e26ab3f0ad972e9ec772edc335509fe000,30,amp,independent,185,train
3161fea425a30b6e505e4ded4aa6092b2c18f7c870ffba57bf4f911051d2b973,12,amp,independent,186,train
b02980eb6bc1a0a55687770f30fd23dc67e5cd2075aa3856c23ac6e2e5c3651e,30,amp,independent,152,test
6658743e070b4cf9dcfedc216f9231009f233b8586b4e592a6e12ac22eb611c7,9,amp,independent,187,train
98a80d8e82fc645ad8456ab68eb7a9a02ff3d6124e12258228478c07bc4aead1,6,amp,independent,188,test
65f21655487a06bb359321e6de677fc07c6a4b71ffea441be682eb49f46e373c,12,amp,independent,189,train
c1f6c1e134fef8a12ad13dd96212fad0863d241d74e9f665c07944c4ea0d6eaf,9,amp,independent,190,train
4eaed28f03e89b5eb1f3aeccead517c47b9c2700e439156c917cf1e7f33a73d4,18,amp,independent,191,train
f0599b7ed2c12978b8105a407dd274ce7f59b6520a3a52666ef097716e4c8b3f,22,amp,independent,192,test
d2f0f35d46a5dffaea3042c5ebd229a6d24c856ede833d1ae48c3f9172cab7f5,10,amp,independent,31,train
c83a7ff844070120ccf2b4c9be16fba56fc9cd795978b34d072c39452e73694b,11,amp,independent,193,train
afacf787fb5bc5de5cf81fd15526d55a7db72e8d58eddb767a227bf2d86c104f,8,amp,independent,194,test
dcfa9d92a637dff27e27c1d0b7c55b2123d80e03b109910fc3c666529a011192,10,amp,independent,195,train
a91e16e957c1a5cbbd41c1a3c6bf063536303a3b12eff07271364df756ae799c,8,amp,independent,194,test
ec89081144cc84669737ed4bea10c6032460ed8db68bd080fc2c88dd440689aa,15,amp,independent,196,test
1058df5a6214468660e3ebf8f8e77ecb9b795e435d16356d3a7230c308e2f2bc,11,amp,independent,197,train
843b08771556c6ccc2a96baef42cce9127763670e2f936f176b47bb52a65c8c2,12,amp,independent,198,train
873acc532fb8d22e387de4f9f6af02847ed99341f0137e2f211352df3a600d4a,12,amp,independent,198,train
e51ed86bce34561b5f9ae67e92172f6428c539d09fed89d5d94c510e47bc97c6,12,amp,independent,198,train
2b3044f8d4af00f7e225614f10eec8615ae2fe8b588563dbd33d02a442b0b928,11,amp,independent,199,train
577fc9120f22338c71d17ff5e6f527ab009c6ab0fe705fa218bdab728a79df4d,27,amp,independent,200,train
be5526e1ce8b84747912c1f3998817cb48bef8d006aff9cc1be697a898a69164,9,amp,independent,201,train
e288044a862f43a4dd01b33176675a2a00f4676cf4b9ed85497aa119a9e916a2,9,amp,independent,202,train
a771df5ab57d7e5b37dda7e14a070802e374dfd99bb7a7168c2a5f1baa312a29,9,amp,independent,203,test
57cd9833d540e4a50337a2c74a690479ab2b1784cc510b5fd046fd049e7ea7ef,12,amp,independent,204,train
34e8518814ec1d775ae665677265fcd7c1a2030200921725b42a85f816cf9340,17,amp,independent,205,train
7d65c61c956b5dcd3c8557af57d1515b32006a80625f3276eba0d87dbc9c99e2,14,amp,independent,206,train
83c1a335e97bdb6d5256145ca367a0aa74c5187fbbb6129a3f497b681eac83aa,18,amp,independent,207,train
1b363458769fa653f08c6ef542569d45e5bd306b8283af8fa740d08bbffc20b5,19,amp,independent,208,train
5d7b9f7a9c9e358a4f70f9ba5dd7c830a13c0302e53165763266415ddd76e89b,17,amp,independent,205,train
e48bb5bca62eb93bbd43812fd782eddbb9decdc2ebdf672d358269909763d311,15,amp,independent,209,train
cc3140653c67b76668b1cb19f67d3acc616ba5af4e44a3ffe743de49613f2610,30,amp,independent,210,train
dc4137af68c2741733fdbd764e06bd1c111cf2b86817089c4d58e9833063c6f6,14,amp,independent,211,test
a37387b61fe76eb4ea91ac84fc0fc53bfecdb962795617bb85e7cfe6a4b4f1f6,14,amp,independent,211,test
91d590a1f99ae39cf0e0b79104ff3ae7f0abb6a2085c78e0fd475eee1eb76aaf,15,amp,independent,212,train
9f64f4e8425806116c3903bf8719dd9417a2a769f637a607668b56a70ef1fd6c,15,amp,independent,176,test
be2c51d1786659391e412d8608e691e5c05c4219c751518a7997499b987e0033,13,amp,independent,127,validation
f7200477c994447df53435f8b138088213f796a7ea830370715aeaefb4c47ec1,9,amp,independent,213,train
0c297f089ae49c4ec4d88565f24ad29e854795e7c4d80a2beeb65aefacfeb5fe,30,amp,independent,214,train
38bc99b20d5f51f12b1a5cd6c7beda79f25557f4e52424fd8142d30e0a607a9e,9,amp,independent,215,train
8ba0749232e93890193c8015781b1c818f79c528d80fd13ccc935c1c3eb48a23,13,amp,independent,156,train
b635372d030c4fcda878aafcac4d598af446579d0d46fb381e7663d863d56019,13,amp,independent,216,train
e4c0b0950682cae43b1b8dc8ca0f3201fcee123fae243bd98dd4800f156f9d23,17,amp,independent,217,train
4856d2ef8c482862b1d3631970b4f26aa8f9d63f8c2eeb415a1513dc47b9e2ac,9,amp,independent,218,test
d051ac8fe67185b834bc666dbcd7e1c44345cb8240607ecc24a4e37c8af5a83b,13,amp,independent,127,validation
e353c890282b45596b60d1e493a03e1c568885effafea9376f72ebca936f49f9,8,amp,independent,219,train
6cf077b55db19d52fe5cd8c3f7820ca6000dca568e9ba4c3f433b1480269260a,16,amp,independent,220,train
b6bb0647810c84c4ff9f289fdcd92dc05c9edc6e644591be38fec4475e977023,29,amp,independent,221,train
889ec544cf0dfd5cce251df25d4eb31bb0b65f66c3eff799f24a83a0d0d45776,13,amp,independent,127,validation
7c7818fa3c677e665ea05e027d18613167ea294a94dfb24a1505021d2fdb2f17,13,amp,independent,127,validation
5ede5a2c96bed92e53faa1676ef9deb629f2e15dc6bbda48d689b48af20ddcfc,19,amp,independent,222,train
78edb07862cdd423296a90c9cc2cfd9f16c407318b6abb37921ea5f7506a79fe,13,amp,independent,223,train
5552d5e5900e378d1ab82d12ab78b504ebf6abc1256c0a863cf58eff0263f08c,13,amp,independent,223,train
dca97b04d6f9e669e406aba3b91d1d120d112d74da1732a75ef6215e2d2d55cc,13,amp,independent,223,train
3580445031066a641251a18aee3b3340b67e71de3c807b7afd5470f2703db944,13,amp,independent,223,train
4dbf68c910698b38127cf4bb6c693419687e3016792e8161195b49506af44a1f,9,amp,independent,224,train
4c32f6eae655169c4552ee4eca040ed151716c516a30f666547ad4490e8237d4,9,amp,independent,225,train
cf3b58dbd7dd73b50a18274a0d013075c98e5e6941e1f8c8c76cf6146b71a3ad,9,amp,independent,226,train
f2fd09938bcca3fddec0b0acaf7f89bb9bcf2de4f5d53851968c2b547698b0d0,21,amp,independent,227,train
a536cb8599ea7f2437961fb9181b35a7db242137645b432f6fc54f7662202da6,24,amp,independent,228,validation
f5cdda3d04818e3c3d076fc1aca86f6fb66e5c7e7bff63fc3abb7f10e9cbbc9e,21,amp,independent,229,train
8a09fe17b1c5cdef30f1005fa240a7f4caf3ef54c54dcaf5f529216775eada35,29,amp,independent,230,train
88e8d85df1bd5b3e62db096cee9fcedadff568fe2c7ed2963d159b3247449aef,14,amp,independent,231,train
80d12f2ae3f2b532af65d100f76d01106200cb3c978d4f95f43e7200c2606d99,14,amp,independent,63,test
73064f7e3b6be1edf0996c7db12668046c28c195e6fa7f9acaf202a4795bb71c,14,amp,independent,63,test
7eb38a0d179b611b0fcb142236878598d70f09e36e4bc975b7e0b03e11a0d831,12,amp,independent,232,train
25f13be3351f2b2db93d3fefd81d1e779359ddcd3b119038857f24de2f03e2b9,13,amp,independent,233,train
4357d9c341b8eb5356905a24fc40f5106039c5130965369e7e739b1fcf54c5f3,13,amp,independent,234,train
aaf1613cd30bcac086f5c80421eac9a0d3af5273a5fb1f8505984e1808ccd6c4,13,amp,independent,234,train
769e650709ab2625fa1979e8b2610e6c6228c8d4a68cfcf1dbed247f99e9c8ce,14,amp,independent,235,train
257fc44dcd7e4428af0314c75b8651572ea221b2208278d4e7e5df496e9f9895,12,amp,independent,236,train
f525dc60bcfda5b5e9754edb4d4b30a25cb76f4424014a700227f6ca2e736c44,14,amp,independent,237,train
9a700e73d38d36510b52516ac3c299fd20fa3a648b49273e3658f524d09d828b,12,amp,independent,168,train
01838af6fcc889ab7de31026acd75c62f4fa476c29871afb77bae0b70abd42d2,30,amp,independent,238,train
f990e42c635631e75b2915a024606362dc1f9110b4e10b517db9cd09e4325c66,30,amp,independent,238,train
8d953de4e24a314f15714cbe935ea905de132c7414a52c81ed807be09057d241,30,amp,independent,238,train
ac520083bbda34f23dc8b06e0e6bf2990f651488cc72578e4ef17c85c51c6da1,30,amp,independent,238,train
954b423d7a006f1ebf2baf08efc999fa27f1ffe6e644cef83d6370ce15777472,30,amp,independent,238,train
720d35bb539aa24fcaadb6928c6f25467daf2759ccb94f5ec4e883b60df27f7f,30,amp,independent,238,train
649047b9012f4a63892a1c173b84ee5a4c42e1cb38340b9086c3759e42a952d3,30,amp,independent,238,train
1c1f00845bb97b6425ba5df5d6297d1c6bb0973ab9a8a31556b8dae954d7b1b3,23,amp,independent,3,train
d88eed6e874dc7d56f09dcbc1613fb84710ceda1a5500976808f4878f9c8b74d,24,amp,independent,239,train
1be07cde6b4df346af7a444f71d07b8a4fe62a2bb91593f5bfd05c35b37e229b,17,amp,independent,240,test
209e69f83df8dccbcc029a70d5eb9d93501bb27aecda748ec0d6c6b331903366,12,amp,independent,241,train
65189df1c95181b1da2eb78a33128f0349abc108a85a635ca2a3bab54e8f0c92,26,amp,independent,242,train
f62adc24eba4ef84c112e8cf0219b8c6fd0b2d47e8d054fd4500652a69604b65,9,amp,independent,243,train
9320880d7cdab7cc5b82c2678d3ebf8634c7384c1e08c55ae66ab245cf9be6c1,10,amp,independent,244,train
5cf1a3cc40c48a32defe4bc717ec465383927c4b846cc0e90cf2dcabea1801f5,10,amp,independent,245,train
8f53be4dce7956f63281768888cad9dfe7a1d2f9b2060d22d042f0fb168db33b,29,amp,independent,246,test
76804997b2ba5b96e568a7ea007a9479ddd56eb0f5b4d5e4c41587b28c3437b2,26,amp,independent,247,train
d7f92491ddd7505d947da82bd0c269c8e13a1c0a3a7a1384b1f8f35a9f6925fc,26,amp,independent,247,train
795d260ffd6f8dd6cc25aa21d3a59f0fb12edb3f2627a283928611d31182b32f,22,amp,independent,248,train
71a1d3cba097215871a5e29d1125f59d8074978ccc5a617051e14e0480cc0a90,22,amp,independent,248,train
1ba4f767c015dc9b9a1bd64b10b4ab0ee8fd0925354703e040e127986ff96690,9,amp,independent,249,validation
9086a81a0de3a48b71352a8ef7589e3c2a78ef22870281c03e60b0c046abc112,14,amp,independent,250,train
c45616275dff5d72acc516785d38256b4ab685b60db00614fcc354be1ba880de,18,amp,independent,251,test
47999af0e880d40dfcfc53101855fceb76777433935b6c62a9745e7f659e014b,18,amp,independent,251,test
da471a1aa20300cbe46b773645545699eb4a926d072df6c3655ec2bed8a14148,10,amp,independent,252,train
baf1ef89637a28eacfb9e6865e7ddb34acf175468e4190902fe71e66d9bc646b,14,amp,independent,253,train
b1fd2bd911146165c9fa674391c559314cf69e68ee9df6d895c25ae07d91b72c,22,amp,independent,254,test
d52b3515b34689e41d50a3ca286079d66f202e23f78bbd9fb30a022b55f65d0e,17,amp,independent,255,train
606cfe1f592c13963c78fd2881f0f1c259b1d783f5dca3b8c11ca86b8fd1e0a3,14,amp,independent,256,test
b3af5806c14ce48bb7c13b2718150c36f4bf07a5fa3cd2c9aa93f852972c4077,26,amp,independent,257,test
87ab317f2a2bfa0ad6590db8382956286672b42168494f3e70d1ba6c272e1048,22,amp,independent,258,train
62572b60eff8f185bc07ea805447c64a80a191e077c67556b0e22efceb1b8cb8,15,amp,independent,259,validation
f6928e21129d69a4b0c724bf382541a0ed9e1f07224938131781e6617bc79f4e,23,amp,independent,3,train
2fea976d877496b923f6558e28aaec98458d317be60f3ace4410ea7fb916411d,11,amp,independent,260,train
d774e910a61a864ab3741f3cdd941aa9a82b6fd93414032115454bfe9476bf79,20,amp,independent,261,train
b454e6d78b2585cde623f01fd8563c2e5f4fb42ea123462fd5c08f16827510f2,20,amp,independent,261,train
ce8a62b7ec216f24ae7b62b08a27144500af0ee42c5d951459ba494b1f09ecc4,17,amp,independent,262,train
866d59473f78f7c994b875216589c9f23e6cefa42536986b1bd357722aba84b2,30,amp,independent,263,train
95882d82cd9bcd5a798e2f2811e0a2b09337d23acff5295bcda3e410d5ea1e07,10,amp,independent,264,train
1bef8809452683ffa0d3060563c208dc91c9995c2a7851bfc3590d946350582b,9,amp,independent,265,train
943b069a5e28798ddbd67fe26ff5a00dd5f08d3e142b0d2f3320934760ba0d94,23,amp,independent,266,test
37a7a4e00acc4d717826546c17ef35c07f1af134d8ae584f955f5a246c9d0e6d,19,amp,independent,267,train
5c700bb8245efec55838c8aa61c0479233db7ab7bb37ccd43ac39dc53c4b962a,17,amp,independent,268,train
16032d07b187aa447eea3ada8c59fb309e33cec135c90f67556418bee8cad58b,18,amp,independent,269,train
e3e6c30aac363721d798e161b74983cea5fc782b4364ede923f0f584e29812a7,25,amp,independent,270,test
47182b7aa379aa9fb5b8df3a8968f2eda1f817c1e02130696210c882c84353ac,10,amp,independent,244,train
906ad15a8260685d1c5a1ae0883bab26c366d6c2e7e511b596a395b043b7a3ca,13,amp,independent,271,train
f4f7aa50f674d84dff7502eb4921062a0eb1aeb7ee96a0bb51479055178d81b2,9,amp,independent,272,train
639da8ec0bbd764ac7d64f30dd0c2ae10c1435740580b3a96b188a21d1099f93,18,amp,independent,273,train
5d2ec85d96b4ea2b498f30014d84d65352e3facc553f5b65dae86a26af001dd2,18,amp,independent,273,train
1cc3f795399629dac77fadcbed956e1942350843fecedcb7f51577c35b2cbfc7,8,amp,independent,274,train
190832e6143c0d732a9cc77a44e2ebc8e1bdde57452d30dee677ae2f177729e6,9,amp,independent,275,train
7564ce9f121ee5a081b5c927686863b1ab16b69f2a24a18494ea858859efc8d6,23,amp,independent,276,train
2ee24ffb07a2ec2cdf64ee7796edcc10308abe5ab2762a4330d84f172151f610,21,amp,independent,277,train
5b63814d5cd875b70e5ec208545c6bcc60d6653e004e12ae98f613d840f3d4cb,10,amp,independent,31,train
0e3819350b5e694856106c544eadf61979b14f20ce93d30bcea672cc71cc7808,10,amp,independent,31,train
d6d909005f1397d581a380a31ac4ed13d2aa3587de5d99ec196f18fa4a9b4868,10,amp,independent,31,train
45cba1c1a3ce8852f800e86df58256a8a890f7252f162012b37a71fd0c704e6a,17,amp,independent,278,train
94275e9ea1ad7f4fe96117c4dae552eb91988badea054d623d364176eca32e24,10,amp,independent,264,train
c3c89aa2fa16799f3348c7904676764bf61112cb49e6a2617f40eaf26f33e1a8,12,amp,independent,198,train
3adfc8fd2ebf2ff86dfefe9bf261aa61bff5d92f3dda34948a47f5060b933fa3,15,amp,independent,279,train
e0080259a7740b73d8127f7eabf22a92ea3ad1ecdfd0fe924f1d3fac3f2b2246,9,amp,independent,280,train
c7278bb895c3c749bbe259dee0bd96e04245728875775489bf2549824c818365,9,amp,independent,281,train
35eb1f0a152e97dda2a8f97dc99ca966bc77a04e44f20564efb6699e605e285f,20,amp,independent,32,test
abc6571efe3b159207c8e84de6d4093ee1452421ac35b37934bc68e9dc3083b6,20,amp,independent,282,train
24dec6dbf3c20b65f821571e6d8ec719a2aebf1fb5753eb5c0387ad80c0b69a5,20,amp,independent,32,test
fb0c7c4428a4110ba3318f83a9f27580af90eef18ac5c498811ade80c1184bb2,20,amp,independent,32,test
cdf83c17c68d1a437d554fec65f0e2ed84289895a3111d9f4ba6d71030d58e9e,20,amp,independent,32,test
81020a75c509fc635c062b943ff41796626096edf97e903eb1b3e8d7f721e85e,20,amp,independent,283,train
86be0755ffaf8ecb0b16884b51f73ed9b346aa47b9497cc28e8856bd78351479,19,amp,independent,284,validation
473ea19cfa963b0748566632715cc6e4e5870bf7b9288437dfcf6127f15c268e,20,amp,independent,32,test
1a3788d646a8d56271ba8c1fe24d4e6be53097589698a7fae34dfa2d0204c2fc,20,amp,independent,32,test
90db001a988b80bab0eff543083a6a7f81bd2ab2dbb44bf5a54ca83d4f1abe75,9,amp,independent,285,train
d1ef7ff196b71a3c93e21637dc97a420ba6f9adf90a93ac6f609a11d7a5b45f9,17,amp,independent,286,train
ff17554be7f1eac03b07d34a9a052a0f736f798479a7c46cb9bbb20f0380c1e4,12,amp,independent,287,train
efae5a6270777a4d78bf9005cb905f5d9bfe97808edf335b1e91b5ca4f2db5fa,24,amp,independent,288,validation
de75de4409cadbfe1b8ef698666625e525de1f5aca0389e0e4764c72909fd631,12,amp,independent,289,test
155f526ee064f652d1428a9b28d86a288163435c0cbbd2a6cb649de7643064b0,9,amp,independent,290,train
f91e1f6c24f2d1d7392a8ab02682b858e3414493309698973050168933d91cb4,30,amp,independent,291,test
9941c07bbc79f2e880f9a717b52176ae4e4de405cd9c112beee2c760c92f3092,9,amp,independent,292,train
dfa676d01657fa32d3c06c8f3094a8eb3a8ff904d6f27453fe2aaf46a586e879,9,amp,independent,292,train
b82413aada2f07a80a8e730b78ac51efaed4e17b98722b6c10391cc66f82ab25,23,amp,independent,293,train
0b4bb5071de3a8a07ebb19b4de8a1a24bfe6ec6eced775730babb0446a7b8402,12,amp,independent,287,train
d51984793cdaa11fa60b26d5fde6d5ae2d83419e691a500da2cd6a2c96631e3d,12,amp,independent,287,train
22272b70577c5adad1997a1f60ad1f3112c1b33a24c4a376ac91cbb0dc399f3d,12,amp,independent,287,train
1b3d1c5b06484a0dd0c99383628017c4f32270b449beed0c4ef5e072171fc427,12,amp,independent,287,train
a243e5077991caf37fe011d0f57293289591153f1b36e8e8089e50dea0594d53,14,amp,independent,294,train
e0ec491def778a2a2488d0c56c4ad55f2e0d6b80491c0ae5d14765a487c2c0fc,9,amp,independent,295,train
d95b3958f69f8bba171a7afede3ffefe440ebb6cb284a1132fe61a3d7680ae76,10,amp,independent,244,train
73118d955cd954f5cf46338b2156193fe457e0b661aab104342cb500dad82ef6,18,amp,independent,296,train
77d6dd1e67e4dbce9d78a4392952fc63156a0f543eec3e9307cb7d99406c77a8,9,amp,independent,297,train
6baae2f031ae6756a9fdb063f15e635473b78e7fddf6f24c12ad6b2992e32360,13,amp,independent,298,test
2e9e4825ebe137092e13fdeae41d68d7a8e356f70ddaeaca9385f4374ac4bcc5,24,amp,independent,299,test
77ee5197ef574863f72ac9d872a12753df2bf94c3dcb9f9b0ca85850fb771904,30,amp,independent,300,train
732c83b730caf2d0b2de822dc328194ce1a43dd29b6ab1c04256da439a591d4c,30,amp,independent,300,train
24855561ca47d3e37eaedd5e7b714a5383d9343554733356c8bce6239db3481c,10,amp,independent,244,train
a4ea8317cf955cacb467001f690da3e711df0822654a4c6e13421830e812117a,21,amp,independent,301,train
686d52902bfee62af705be29dccada9cbc6c5de82a202e9b75f4e88ec35920ea,10,amp,independent,302,train
8c6895c45c627f031bf3d139a65ac17d7f78f20cb0d94da33abb62e6d578473c,20,amp,independent,303,train
778591b834daeefc11f85a5bd057346d07a163a01326d215e432cf58d0b011f4,17,amp,independent,304,validation
92d9e51ab9966e81b944c8eedcc9e2a989d86072765a59639ca5495e5d6d4854,19,amp,independent,305,train
8bf20450f6eee21e6dc48cc1d153adb838feef8a0c71a61ae60acaf7d2cba8a9,9,amp,independent,306,validation
0f8891cba3da094253bd628b18e6e6c3b234ad11c04c8a332be961f200e01784,11,amp,independent,307,train
2e238159149a315b6543f8d7faa184d5edf71c3ce742ac59474e561ae665d148,9,amp,independent,308,train
79ee288505b1a1e75fbcdd869d0378c074f01065fa5759add6596560ac271abd,9,amp,independent,309,train
44f773076d451f825959c4754ab031e7872e20277092890f28d2342e3886cafa,12,amp,independent,310,train
b1b6fea62e7c561733bda71d81019ab4b61bc8ec6cbeeee60587406dc4011d0d,9,amp,independent,311,validation
2aee9deddbb184dbc2aa43e9fd4ad00ceed1949a8ca33391f34dd961e0016a8d,10,amp,independent,264,train
8c86ed2d41158f9b5f7d868fdc52fb6a3804c38ebd208aaaef5aca62305f4ac3,12,amp,independent,312,validation
b58babc208d0202563be2ba75055b61910cd95adb709c9613ffae181ce0bbe03,12,amp,independent,312,validation
f9e616ef02e6e72d04ef15d0d6cf7fbb2d4764d8fbe45b4baaacf1a989b9196e,9,amp,independent,313,train
64084f880d5bd0a7a985bcf2fdb837948687108fae1a8d4aca57e7f64c433da5,9,amp,independent,314,test
691f5b364300d53dc440dc5715fe0f71a0bdfde77dbd1f9d0f0fd54e53793131,8,amp,independent,315,validation
80929e866ef6a90147eeb086f93ae9c28b21d4c0325b5dbe35547c0ffa79ab70,17,amp,independent,316,train
6b21b61bf97f8c23fc1bd99bbf5a4c8247a44a12ec3797c83613481c091d7246,9,amp,independent,317,train
5ce98ad843fd8f2ca396694e95692c0a7459fe376dff07c1d9f65d6a551ffb70,19,amp,independent,318,train
c61e2967f7e5aa4d555f7173048c1524f83c8431da69a404820bbb988c6d923a,22,amp,independent,319,train
a8a25ba01259fa2c002836b98c337b86c6304f3688a35b7513609df8f5f465e0,9,amp,independent,320,train
4c793cf8fbdc4dea0de7747abe9230afe748bcc89da599deee8b430078915e23,10,amp,independent,321,test
2d4cd3ccbbd5733b38a95a221bdb24ad01d687d2b3136269390c6c1c17dd8576,9,amp,independent,322,test
bcc112ea104448800de258219551d0ac32ab5adefe5b4a4f07331e4ae73d73a6,11,amp,independent,323,train
d25f037675571778027a19a94feb32cd680a4901a15cd84b4b62120af5a386c8,9,amp,independent,324,train
8e9288aede338b3bfd8f4f6e7cfa2bd71ed64bd2724e2c981a41e834af6ceb5b,9,amp,independent,325,train
e9fc4251cc60dc817cbff3845858488b2903da498ce20e021163a7e1e701a61f,9,amp,independent,326,train
2edec2553d4a2f95ec16241cd1e0781c1d44eee7993b87c94d2b34d1d158b280,15,amp,independent,327,train
9a1a2484becf9b98022c1a45dd21bb61239656eccbe5d510619a81fa238defbd,9,amp,independent,328,train
b290a7c40f5a467a528356e73693f7a9456a046d2e6a37d3fdecc5125f860472,9,amp,independent,329,train
25a05ea8e08ef57ab5886452da3474b678062691f679bcef8bb167784d68541e,9,amp,independent,330,train
feb4b87e1072fd482df537e6de58bbd6c43cdb08ee48792353f5a201d94719ca,9,amp,independent,331,test
5422eabf7c2a07ad99ce68ba4f1c59f6abfcaf812e394bac2fbc4fb797d20167,12,amp,independent,241,train
8c07060d7974a6c003ad476c10d799516077df0224d0cad4fd3aa1e6e2b114c6,30,amp,independent,332,test
d523f0b092d98210b2bc991bdacafa554fcbd274f43f919b0279bb104401f723,18,amp,independent,333,train
4750732a3758ccd701b1c51f7ccb26f471b38fe0e42ff3fd320691b4eaa4f6ca,12,amp,independent,241,train
3ecb05b5aea06053fa89c56312d227cef57858031731e1be6bf30b3d73182454,12,amp,independent,241,train
6328af005f3538af68be7099d6d734f30fe53db9c60db9fc6cea840e6150b51a,12,amp,independent,241,train
9021674566e3b4e9accaf0bb133eb5530464bb4c360f9f10d5eb13f05f672ef6,12,amp,independent,241,train
701a7b2aa2ba39d171e598264885a41364c7b8227d5b8e9c2e52b887fc1bc94d,12,amp,independent,241,train
589ce049eceb3e61d9671dc1a202f52bfb786b0c256c84bd539e978171635b96,12,amp,independent,241,train
18de4fc50d236850346912f8700854aa7b7665bd1b62410fa56b53976f0b58ac,12,amp,independent,241,train
8f34f35871e525de98b4ea9a1cbb9550bca91fc33c0bfe02af210bdfc1caef83,12,amp,independent,241,train
ca74c8a6966a2775a9faf7b57b5827bb325bd1aaa9721b26f2cff9cded590720,20,amp,independent,334,train
